16 16 -0.0455699 -0.0455699
16 20 0.102438 0.0940696
16 24 0.07541 0.105372
16 28 -0.0463955 -0.0179986
16 32 0.182936 -0.101444
16 36 0.361048 -0.123093
16 40 0.23117 -0.226565
16 44 0.0110897 0.013318
16 48 0.0133541 0.0163152
16 52 0.00904129 -0.066035
16 56 -0.0258811 0.0143028
16 60 -0.0320077 -1.42226e-13
16 64 -0.0258811 -0.0143028
16 68 0.00904129 0.066035
16 72 0.0133541 -0.0163152
16 76 0.0110897 -0.013318
16 80 0.23117 0.226565
16 84 0.361048 0.123093
16 88 0.182936 0.101444
16 92 -0.0463955 0.0179986
16 96 0.0754097 -0.105373
16 100 0.102444 -0.094069
16 104 -0.0455788 0.0456175
16 108 0.05626 0.0308831
16 112 0.0403265 -0.0899244
16 116 -0.0158949 0.0316388
16 120 -0.00228034 -0.000267357
16 124 -0.0158739 0.00471345
20 0 0 2.71846e-18
20 4 -0.0984211 0.0569403
20 8 0.302359 0.0866661
20 12 -0.0704907 0.0578841
20 16 0.0940696 0.102438
20 20 0.115562 0.115562
20 24 -0.0483465 -0.00536996
20 28 -0.0300369 0.136628
20 32 -0.1616 0.0758997
20 36 -0.022305 -0.041533
20 40 -0.00312574 -0.00334112
20 44 -0.0925454 0.063209
20 48 0.052119 -0.0552026
20 52 -0.0072559 0.1373
20 56 0.101057 -0.0386082
20 60 0.0439702 -1.17418e-12
20 64 0.101057 0.0386082
20 68 -0.0072559 -0.1373
20 72 0.052119 0.0552026
20 76 -0.0925454 -0.063209
20 80 -0.00312574 0.00334112
20 84 -0.022305 0.041533
20 88 -0.1616 -0.0758997
20 92 -0.0300369 -0.136628
20 96 -0.0483465 0.00536995
20 100 0.115575 -0.115552
20 104 0.0940361 -0.102445
20 108 -0.0703399 -0.0577032
20 112 0.303352 -0.0729625
20 116 -0.0256678 0.048061
20 120 -0.0350654 0.0110014
20 124 0.0242727 0.00453181
24 0 0 3.17086e-18
24 4 0.00110154 -0.0601184
24 8 0.0408084 -0.0894054
24 12 0.00258371 -0.00491599
24 16 0.105372 0.07541
24 20 -0.00536996 -0.0483465
24 24 0.216126 0.216126
24 28 -0.119696 0.0797157
24 32 -0.293118 -0.0383261
24 36 0.0480832 -0.0333453
24 40 -0.132802 -0.149581
24 44 0.185509 0.183306
24 48 0.021353 0.170649
24 52 0.0921431 -0.0406743
24 56 0.100588 0.039997
24 60 -0.0444364 -7.2055e-13
24 64 0.100588 -0.039997
24 68 0.0921431 0.0406743
24 72 0.021353 -0.170649
24 76 0.185509 -0.183306
24 80 -0.132802 0.149581
24 84 0.0480832 0.0333453
24 88 -0.293118 0.0383261
24 92 -0.119696 -0.0797157
24 96 0.216127 -0.216126
24 100 -0.00536627 0.0483499
24 104 0.105231 -0.0753549
24 108 0.00263395 0.00353502
24 112 0.0785705 0.12007
24 116 0.0156156 0.0125621
24 120 -0.0526563 -0.014903
24 124 0.00878839 0.00150377
28 0 0 0
28 4 -0.0897211 0.0111597
28 8 0.0450434 0.0705779
28 12 -0.254606 0.0252705
28 16 -0.0179986 -0.0463955
28 20 0.136628 -0.0300369
28 24 0.0797157 -0.119696
28 28 -0.0435652 -0.0435652
28 32 0.0984992 0.102779
28 36 -0.0745918 -0.122318
28 40 -0.176752 -0.0390444
28 44 0.0481869 0.0738974
28 48 0.0639337 -0.0161412
28 52 -0.126226 0.114131
28 56 -0.00209522 -0.0707059
28 60 -0.00422323 1.5274e-15
28 64 -0.00209522 0.0707059
28 68 -0.126226 -0.114131
28 72 0.0639337 0.0161412
28 76 0.0481869 -0.0738974
28 80 -0.176752 0.0390444
28 84 -0.0745918 0.122318
28 88 0.0984992 -0.102779
28 92 -0.0435652 0.0435652
28 96 0.0797152 0.119696
28 100 0.136605 0.0300673
28 104 -0.0175005 0.0465376
28 108 -0.257142 -0.0277356
28 112 0.0733948 -0.0659219
28 116 0.0319102 0.154265
28 120 0.0705017 0.0206234
28 124 -0.0531979 -0.0491064
32 0 0 -5.0984e-18
32 4 -0.0193211 -0.0554337
32 8 -0.0604182 -0.139954
32 12 0.0593859 0.0723932
32 16 -0.101444 0.182936
32 20 0.0758997 -0.1616
32 24 -0.0383261 -0.293118
32 28 0.102779 0.0984992
32 32 -0.0479483 -0.0479483
32 36 0.0949701 -0.0847412
32 40 -0.24871 -0.230471
32 44 0.107062 -0.0038081
32 48 -0.0953014 0.0198573
32 52 0.162378 -0.0759733
32 56 0.0847866 0.0633207
32 60 0.263063 1.17571e-14
32 64 0.0847866 -0.0633207
32 68 0.162378 0.0759733
32 72 -0.0953014 -0.0198573
32 76 0.107062 0.0038081
32 80 -0.24871 0.230471
32 84 0.0949701 0.0847412
32 88 -0.0479483 0.0479483
32 92 0.102779 -0.0984992
32 96 -0.0383271 0.293117
32 100 0.0760145 0.161704
32 104 -0.097235 -0.176304
32 108 0.00878738 -0.10403
32 112 -0.0175106 0.086043
32 116 -0.0678231 0.0126421
32 120 -0.0625116 -0.0721363
32 124 0.0472754 -0.0124199
36 0 -1.78723e-18 1.78723e-18
36 4 0.0034466 0.0472728
36 8 -0.144191 0.0452306
36 12 -0.0302425 0.0243128
36 16 -0.123093 0.361048
36 20 -0.041533 -0.022305
36 24 -0.0333453 0.0480832
36 28 -0.122318 -0.0745918
36 32 -0.0847412 0.0949701
36 36 0.0573902 0.0573902
36 40 -0.0303725 -0.0666177
36 44 0.0464386 0.0455147
36 48 -0.0401449 0.0547323
36 52 0.0141972 0.0966662
36 56 0.0538516 -0.0108256
36 60 -0.129966 -1.49865e-14
36 64 0.0538516 0.0108256
36 68 0.0141972 -0.0966662
36 72 -0.0401449 -0.0547323
36 76 0.0464386 -0.0455147
36 80 -0.0303725 0.0666177
36 84 0.0573902 -0.0573902
36 88 -0.0847412 -0.0949701
36 92 -0.122318 0.0745918
36 96 -0.0333452 -0.0480883
36 100 -0.041523 0.0223273
36 104 -0.126631 -0.362397
36 108 -0.00983577 0.0100625
36 112 -0.059899 0.0876343
36 116 -0.0133473 0.129082
36 120 0.00930394 -0.00261285
36 124 0.0204797 -0.0173716
40 0 0 -2.11694e-18
40 4 0.0189797 0.0738114
40 8 -0.117508 -0.0159131
40 12 -0.231773 -0.15111
40 16 -0.226565 0.23117
40 20 -0.00334112 -0.00312574
40 24 -0.149581 -0.132802
40 28 -0.0390444 -0.176752
40 32 -0.230471 -0.24871
40 36 -0.0666177 -0.0303725
40 40 0.0257553 0.0257553
40 44 -0.100755 -0.0171628
40 48 -0.0131688 -0.0136735
40 52 -0.0808737 -0.0167785
40 56 -0.00747367 -0.00746799
40 60 -0.0113521 -1.91763e-14
40 64 -0.00747367 0.00746799
40 68 -0.0808737 0.0167785
40 72 -0.0131688 0.0136735
40 76 -0.100755 0.0171628
40 80 0.0257553 -0.0257553
40 84 -0.0666177 0.0303725
40 88 -0.230471 0.24871
40 92 -0.0390444 0.176753
40 96 -0.149577 0.132805
40 100 -0.00334466 0.00311523
40 104 -0.225118 -0.229417
40 108 -0.235894 0.210431
40 112 -0.112299 0.11445
40 116 -0.169886 0.0560423
40 120 0.000243334 0.00774495
40 124 0.00258608 -0.0109702
44 0 -1.07478e-17 0
44 4 -0.017134 0.0412006
44 8 -0.0352142 -0.0592828
44 12 -0.0213536 0.0513005
44 16 0.013318 0.0110897
44 20 0.063209 -0.0925454
44 24 0.183306 0.185509
44 28 0.0738974 0.0481869
44 32 -0.0038081 0.107062
44 36 0.0455147 0.0464386
44 40 -0.0171628 -0.100755
44 44 0.0229262 0.0229262
44 48 -0.00523147 0.00106175
44 52 0.0293841 0.0544325
44 56 0.030378 0.0075897
44 60 0.0663237 8.38918e-16
44 64 0.030378 -0.0075897
44 68 0.0293841 -0.0544325
44 72 -0.00523147 -0.00106175
44 76 0.0229262 -0.0229262
44 80 -0.0171628 0.100755
44 84 0.0455147 -0.0464386
44 88 -0.0038081 -0.107062
44 92 0.0738973 -0.0481869
44 96 0.183306 -0.185508
44 100 0.0632225 0.0925473
44 104 0.0135041 -0.0111192
44 108 -0.021035 -0.0555661
44 112 0.0527998 -0.00989953
44 116 -0.145332 -0.020512
44 120 0.0260869 -0.0683752
44 124 0.00537322 0.113804
48 0 0 0
48 4 0.0192712 -0.0134283
48 8 -0.0812056 -0.0380175
48 12 0.142479 -0.112054
48 16 0.0163152 0.0133541
48 20 -0.0552026 0.052119
48 24 0.170649 0.021353
48 28 -0.0161412 0.0639337
48 32 0.0198573 -0.0953014
48 36 0.0547323 -0.0401449
48 40 -0.0136735 -0.0131688
48 44 0.00106175 -0.00523147
48 48 -0.0146759 -0.0146759
48 52 -0.0055197 0.0757894
48 56 -0.037664 0.0570079
48 60 -0.0682811 8.41198e-15
48 64 -0.037664 -0.0570079
48 68 -0.0055197 -0.0757894
48 72 -0.0146759 0.0146759
48 76 0.00106175 0.00523147
48 80 -0.0136735 0.0131688
48 84 0.0547323 0.0401449
48 88 0.0198573 0.0953014
48 92 -0.0161413 -0.0639337
48 96 0.170646 -0.0213557
48 100 -0.0552201 -0.0521261
48 104 0.0162719 -0.0133522
48 108 0.109446 0.0619006
48 112 -0.00140535 -0.0265905
48 116 0.033833 0.0409937
48 120 0.0203873 -0.0322507
48 124 -0.0129377 0.0858233
52 0 -7.60635e-18 -7.60635e-18
52 4 -0.0154734 -0.0311204
52 8 -0.268382 0.0120195
52 12 -0.0264952 -0.140852
52 16 -0.066035 0.00904129
52 20 0.1373 -0.0072559
52 24 -0.0406743 0.0921431
52 28 0.114131 -0.126226
52 32 -0.0759733 0.162378
52 36 0.0966662 0.0141972
52 40 -0.0167785 -0.0808737
52 44 0.0544325 0.0293841
52 48 0.0757894 -0.0055197
52 52 0.0880353 0.0880353
52 56 -0.157508 -0.0469119
52 60 -0.158233 -2.70343e-14
52 64 -0.157508 0.0469119
52 68 0.0880353 -0.0880353
52 72 0.0757894 0.0055197
52 76 0.0544325 -0.0293841
52 80 -0.0167785 0.0808737
52 84 0.0966662 -0.0141972
52 88 -0.0759733 -0.162378
52 92 0.114131 0.126226
52 96 -0.0406705 -0.092142
52 100 0.137273 0.00725473
52 104 -0.0667936 -0.0116101
52 108 -0.0669596 0.0976949
52 112 -0.162615 0.0304782
52 116 -0.101317 0.0790961
52 120 -0.0238945 -0.036707
52 124 -0.0538809 0.107455
56 0 0 0
56 4 0.026886 0.061884
56 8 0.0464205 -0.0297311
56 12 0.0720346 0.00171979
56 16 0.0143028 -0.0258811
56 20 -0.0386082 0.101057
56 24 0.039997 0.100588
56 28 -0.0707059 -0.00209522
56 32 0.0633207 0.0847866
56 36 -0.0108256 0.0538516
56 40 -0.00746799 -0.00747367
56 44 0.0075897 0.030378
56 48 0.0570079 -0.037664
56 52 -0.0469119 -0.157508
56 56 0.0730571 0.0730571
56 60 -0.0239275 2.61604e-15
56 64 0.0730571 -0.0730571
56 68 -0.0469119 0.157508
56 72 0.0570079 0.037664
56 76 0.0075897 -0.030378
56 80 -0.00746799 0.00747367
56 84 -0.0108256 -0.0538516
56 88 0.0633207 -0.0847866
56 92 -0.0707059 0.00209529
56 96 0.0399993 -0.100591
56 100 -0.0386831 -0.101234
56 104 0.0159596 0.0243268
56 108 0.0610234 -0.0109721
56 112 0.0220595 -0.025367
56 116 -0.0336976 -0.0256034
56 120 0.0540499 -0.13643
56 124 -0.0199402 0.0445786
60 0 0 -5.27088e-18
60 4 6.7953e-12 0.11394
60 8 8.65802e-12 -0.060336
60 12 -4.83795e-12 -0.00300931
60 16 1.76082e-12 -0.0320077
60 20 8.19597e-13 0.0439702
60 24 1.55622e-12 -0.0444364
60 28 -1.32416e-14 -0.00422323
60 32 -3.63126e-14 0.263063
60 36 1.13125e-14 -0.129966
60 40 3.90328e-14 -0.0113521
60 44 1.04455e-14 0.0663237
60 48 8.8462e-16 -0.0682811
60 52 6.55805e-15 -0.158233
60 56 -3.12496e-15 -0.0239275
60 60 1.85533e-14 3.49232e-14
60 64 -7.20527e-15 0.0239275
60 68 4.11457e-15 0.158233
60 72 -6.18694e-15 0.0682811
60 76 5.16597e-15 -0.0663237
60 80 -9.29412e-14 0.0113521
60 84 -1.56292e-14 0.129966
60 88 -7.59896e-14 -0.263063
60 92 -8.74386e-15 0.00422323
60 96 9.69446e-13 0.0444346
60 100 5.08001e-13 -0.0440476
60 104 -3.48241e-13 0.0322429
60 108 1.28998e-12 -0.000188787
60 112 -1.85953e-12 -0.0403652
60 116 -7.55444e-12 -0.0554462
60 120 2.17993e-11 -0.1805
60 124 1.135e-10 -0.000703531
64 0 -1.3571e-17 0
64 4 -0.026886 0.061884
64 8 -0.0464205 -0.0297311
64 12 -0.0720346 0.00171979
64 16 -0.0143028 -0.0258811
64 20 0.0386082 0.101057
64 24 -0.039997 0.100588
64 28 0.0707059 -0.00209522
64 32 -0.0633207 0.0847866
64 36 0.0108256 0.0538516
64 40 0.00746799 -0.00747367
64 44 -0.0075897 0.030378
64 48 -0.0570079 -0.037664
64 52 0.0469119 -0.157508
64 56 -0.0730571 0.0730571
64 60 0.0239275 -8.61596e-16
64 64 -0.0730571 -0.0730571
64 68 0.0469119 0.157508
64 72 -0.0570079 0.037664
64 76 -0.0075897 -0.030378
64 80 0.00746799 0.00747367
64 84 0.0108256 -0.0538516
64 88 -0.0633207 -0.0847866
64 92 0.0707059 0.00209529
64 96 -0.0399993 -0.100591
64 100 0.0386831 -0.101234
64 104 -0.0159596 0.0243268
64 108 -0.0610234 -0.0109721
64 112 -0.0220595 -0.025367
64 116 0.0336976 -0.0256034
64 120 -0.0540499 -0.13643
64 124 0.0199402 0.0445786
68 0 0 1.52127e-17
68 4 0.0154734 -0.0311204
68 8 0.268382 0.0120195
68 12 0.0264952 -0.140852
68 16 0.066035 0.00904129
68 20 -0.1373 -0.0072559
68 24 0.0406743 0.0921431
68 28 -0.114131 -0.126226
68 32 0.0759733 0.162378
68 36 -0.0966662 0.0141972
68 40 0.0167785 -0.0808737
68 44 -0.0544325 0.0293841
68 48 -0.0757894 -0.0055197
68 52 -0.0880353 0.0880353
68 56 0.157508 -0.0469119
68 60 0.158233 -3.30725e-14
68 64 0.157508 0.0469119
68 68 -0.0880353 -0.0880353
68 72 -0.0757894 0.0055197
68 76 -0.0544325 -0.0293841
68 80 0.0167785 0.0808737
68 84 -0.0966662 -0.0141972
68 88 0.0759733 -0.162378
68 92 -0.114131 0.126226
68 96 0.0406705 -0.092142
68 100 -0.137273 0.00725473
68 104 0.0667936 -0.0116101
68 108 0.0669596 0.0976949
68 112 0.162615 0.0304782
68 116 0.101317 0.0790961
68 120 0.0238945 -0.036707
68 124 0.0538809 0.107455
72 0 0 0
72 4 -0.0192712 -0.0134283
72 8 0.0812056 -0.0380175
72 12 -0.142479 -0.112054
72 16 -0.0163152 0.0133541
72 20 0.0552026 0.052119
72 24 -0.170649 0.021353
72 28 0.0161412 0.0639337
72 32 -0.0198573 -0.0953014
72 36 -0.0547323 -0.0401449
72 40 0.0136735 -0.0131688
72 44 -0.00106175 -0.00523147
72 48 0.0146759 -0.0146759
72 52 0.0055197 0.0757894
72 56 0.037664 0.0570079
72 60 0.0682811 5.96579e-15
72 64 0.037664 -0.0570079
72 68 0.0055197 -0.0757894
72 72 0.0146759 0.0146759
72 76 -0.00106175 0.00523147
72 80 0.0136735 0.0131688
72 84 -0.0547323 0.0401449
72 88 -0.0198573 0.0953014
72 92 0.0161413 -0.0639337
72 96 -0.170646 -0.0213557
72 100 0.0552201 -0.0521261
72 104 -0.0162719 -0.0133522
72 108 -0.109446 0.0619006
72 112 0.00140535 -0.0265905
72 116 -0.033833 0.0409937
72 120 -0.0203873 -0.0322507
72 124 0.0129377 0.0858233
76 0 1.07478e-17 0
76 4 0.017134 0.0412006
76 8 0.0352142 -0.0592828
76 12 0.0213536 0.0513005
76 16 -0.013318 0.0110897
76 20 -0.063209 -0.0925454
76 24 -0.183306 0.185509
76 28 -0.0738974 0.0481869
76 32 0.0038081 0.107062
76 36 -0.0455147 0.0464386
76 40 0.0171628 -0.100755
76 44 -0.0229262 0.0229262
76 48 0.00523147 0.00106175
76 52 -0.0293841 0.0544325
76 56 -0.030378 0.0075897
76 60 -0.0663237 -3.85082e-15
76 64 -0.030378 -0.0075897
76 68 -0.0293841 -0.0544325
76 72 0.00523147 -0.00106175
76 76 -0.0229262 -0.0229262
76 80 0.0171628 0.100755
76 84 -0.0455147 -0.0464386
76 88 0.0038081 -0.107062
76 92 -0.0738973 -0.0481869
76 96 -0.183306 -0.185508
76 100 -0.0632225 0.0925473
76 104 -0.0135041 -0.0111192
76 108 0.021035 -0.0555661
76 112 -0.0527998 -0.00989953
76 116 0.145332 -0.020512
76 120 -0.0260869 -0.0683752
76 124 -0.00537322 0.113804
80 0 0 0
80 4 -0.0189797 0.0738114
80 8 0.117508 -0.0159131
80 12 0.231773 -0.15111
80 16 0.226565 0.23117
80 20 0.00334112 -0.00312574
80 24 0.149581 -0.132802
80 28 0.0390444 -0.176752
80 32 0.230471 -0.24871
80 36 0.0666177 -0.0303725
80 40 -0.0257553 0.0257553
80 44 0.100755 -0.0171628
80 48 0.0131688 -0.0136735
80 52 0.0808737 -0.0167785
80 56 0.00747367 -0.00746799
80 60 0.0113521 -3.44229e-14
80 64 0.00747367 0.00746799
80 68 0.0808737 0.0167785
80 72 0.0131688 0.0136735
80 76 0.100755 0.0171628
80 80 -0.0257553 -0.0257553
80 84 0.0666177 0.0303725
80 88 0.230471 0.24871
80 92 0.0390444 0.176753
80 96 0.149577 0.132805
80 100 0.00334466 0.00311523
80 104 0.225118 -0.229417
80 108 0.235894 0.210431
80 112 0.112299 0.11445
80 116 0.169886 0.0560423
80 120 -0.000243334 0.00774495
80 124 -0.00258608 -0.0109702
84 0 0 0
84 4 -0.0034466 0.0472728
84 8 0.144191 0.0452306
84 12 0.0302425 0.0243128
84 16 0.123093 0.361048
84 20 0.041533 -0.022305
84 24 0.0333453 0.0480832
84 28 0.122318 -0.0745918
84 32 0.0847412 0.0949701
84 36 -0.0573902 0.0573902
84 40 0.0303725 -0.0666177
84 44 -0.0464386 0.0455147
84 48 0.0401449 0.0547323
84 52 -0.0141972 0.0966662
84 56 -0.0538516 -0.0108256
84 60 0.129966 -3.86837e-14
84 64 -0.0538516 0.0108256
84 68 -0.0141972 -0.0966662
84 72 0.0401449 -0.0547323
84 76 -0.0464386 -0.0455147
84 80 0.0303725 0.0666177
84 84 -0.0573902 -0.0573902
84 88 0.0847412 -0.0949701
84 92 0.122318 0.0745918
84 96 0.0333452 -0.0480883
84 100 0.041523 0.0223273
84 104 0.126631 -0.362397
84 108 0.00983577 0.0100625
84 112 0.059899 0.0876343
84 116 0.0133473 0.129082
84 120 -0.00930394 -0.00261285
84 124 -0.0204797 -0.0173716
88 0 0 5.0984e-18
88 4 0.0193211 -0.0554337
88 8 0.0604182 -0.139954
88 12 -0.0593859 0.0723932
88 16 0.101444 0.182936
88 20 -0.0758997 -0.1616
88 24 0.0383261 -0.293118
88 28 -0.102779 0.0984992
88 32 0.0479483 -0.0479483
88 36 -0.0949701 -0.0847412
88 40 0.24871 -0.230471
88 44 -0.107062 -0.0038081
88 48 0.0953014 0.0198573
88 52 -0.162378 -0.0759733
88 56 -0.0847866 0.0633207
88 60 -0.263063 -4.69574e-14
88 64 -0.0847866 -0.0633207
88 68 -0.162378 0.0759733
88 72 0.0953014 -0.0198573
88 76 -0.107062 0.0038081
88 80 0.24871 0.230471
88 84 -0.0949701 0.0847412
88 88 0.0479483 0.0479483
88 92 -0.102779 -0.0984992
88 96 0.0383271 0.293117
88 100 -0.0760145 0.161704
88 104 0.097235 -0.176304
88 108 -0.00878738 -0.10403
88 112 0.0175106 0.086043
88 116 0.0678231 0.0126421
88 120 0.0625116 -0.0721363
88 124 -0.0472754 -0.0124199
92 0 2.76233e-18 -2.76233e-18
92 4 0.0897211 0.0111597
92 8 -0.0450434 0.0705779
92 12 0.254606 0.0252705
92 16 0.0179986 -0.0463955
92 20 -0.136628 -0.0300369
92 24 -0.0797157 -0.119696
92 28 0.0435652 -0.0435652
92 32 -0.0984992 0.102779
92 36 0.0745918 -0.122318
92 40 0.176753 -0.0390444
92 44 -0.0481869 0.0738973
92 48 -0.0639337 -0.0161413
92 52 0.126226 0.114131
92 56 0.00209529 -0.0707059
92 60 0.00422323 8.22014e-14
92 64 0.00209529 0.0707059
92 68 0.126226 -0.114131
92 72 -0.0639337 0.0161413
92 76 -0.0481869 -0.0738973
92 80 0.176753 0.0390444
92 84 0.0745918 0.122318
92 88 -0.0984992 -0.102779
92 92 0.0435653 0.0435653
92 96 -0.0797152 0.119696
92 100 -0.136605 0.0300673
92 104 0.0175005 0.0465376
92 108 0.257142 -0.0277356
92 112 -0.0733948 -0.0659219
92 116 -0.0319102 0.154265
92 120 -0.0705017 0.0206234
92 124 0.0531979 -0.0491064
96 0 0 0
96 4 -0.00110153 -0.0601184
96 8 -0.0408083 -0.0894055
96 12 -0.0025837 -0.00491598
96 16 -0.105373 0.0754097
96 20 0.00536995 -0.0483465
96 24 -0.216126 0.216127
96 28 0.119696 0.0797152
96 32 0.293117 -0.0383271
96 36 -0.0480883 -0.0333452
96 40 0.132805 -0.149577
96 44 -0.185508 0.183306
96 48 -0.0213557 0.170646
96 52 -0.092142 -0.0406705
96 56 -0.100591 0.0399993
96 60 0.0444346 -1.07139e-12
96 64 -0.100591 -0.0399993
96 68 -0.092142 0.0406705
96 72 -0.0213557 -0.170646
96 76 -0.185508 -0.183306
96 80 0.132805 0.149577
96 84 -0.0480883 0.0333452
96 88 0.293117 0.0383271
96 92 0.119696 -0.0797152
96 96 -0.216127 -0.216127
96 100 0.00536625 0.0483498
96 104 -0.105231 -0.0753546
96 108 -0.00263393 0.00353501
96 112 -0.0785705 0.12007
96 116 -0.0156155 0.0125621
96 120 0.0526563 -0.014903
96 124 -0.00878839 0.00150378
100 0 0 0
100 4 0.0984219 0.05694
100 8 -0.302359 0.0866651
100 12 0.0704923 0.0578861
100 16 -0.094069 0.102444
100 20 -0.115552 0.115575
100 24 0.0483499 -0.00536627
100 28 0.0300673 0.136605
100 32 0.161704 0.0760145
100 36 0.0223273 -0.041523
100 40 0.00311523 -0.00334466
100 44 0.0925473 0.0632225
100 48 -0.0521261 -0.0552201
100 52 0.00725473 0.137273
100 56 -0.101234 -0.0386831
100 60 -0.0440476 -7.8349e-13
100 64 -0.101234 0.0386831
100 68 0.00725473 -0.137273
100 72 -0.0521261 0.0552201
100 76 0.0925473 -0.0632225
100 80 0.00311523 0.00334466
100 84 0.0223273 0.041523
100 88 0.161704 -0.0760145
100 92 0.0300673 -0.136605
100 96 0.0483498 0.00536625
100 100 -0.115565 -0.115565
100 104 -0.0940355 -0.102451
100 108 0.0703416 -0.0577053
100 112 -0.303352 -0.0729615
100 116 0.0256658 0.0480613
100 120 0.0350653 0.0110016
100 124 -0.0242728 0.0045318
104 0 0 3.30691e-18
104 4 0.0066543 -0.0908667
104 8 -0.0189559 0.100102
104 12 -0.0562537 -0.0308452
104 16 0.0456175 -0.0455788
104 20 -0.102445 0.0940361
104 24 -0.0753549 0.105231
104 28 0.0465376 -0.0175005
104 32 -0.176304 -0.097235
104 36 -0.362397 -0.126631
104 40 -0.229417 -0.225118
104 44 -0.0111192 0.0135041
104 48 -0.0133522 0.0162719
104 52 -0.0116101 -0.0667936
104 56 0.0243268 0.0159596
104 60 0.0322429 -7.60681e-13
104 64 0.0243268 -0.0159596
104 68 -0.0116101 0.0667936
104 72 -0.0133522 -0.0162719
104 76 -0.0111192 -0.0135041
104 80 -0.229417 0.225118
104 84 -0.362397 0.126631
104 88 -0.176304 0.097235
104 92 0.0465376 0.0175005
104 96 -0.0753546 -0.105231
