0 0 1.99784
0 1 2.04956
0 2 2.01912
0 3 2.03672
0 4 2.01722
0 5 2.05174
0 6 2.04394
0 7 2.05594
0 8 2.0301
0 9 1.95751
0 10 2.03872
0 11 2.06896
0 12 2.11252
0 13 2.08469
0 14 2.09588
0 15 2.16989
0 16 2.0983
0 17 2.08125
0 18 2.05346
0 19 2.20599
0 20 2.55251
0 21 2.08175
0 22 2.3356
0 23 1.865
0 24 2.18833
0 25 2.04544
0 26 2.54691
0 27 1.65385
0 28 2.51197
0 29 2.54388
0 30 2.22775
0 31 3.82143
0 32 2.72199
0 33 2.88965
0 34 2.13285
0 35 3.69657
0 36 3.88249
0 37 4.54467
0 38 3.44347
0 39 3.47797
0 40 3.2778
0 41 3.23653
0 42 1.96457
0 43 1.12761
0 44 1.29123
0 45 0.869743
0 46 1.21946
0 47 0.860045
0 48 1.17946
0 49 0.878185
0 50 1.0325
0 51 1.00683
0 52 0.912251
0 53 0.80227
0 54 0.996507
0 55 1.28443
0 56 2.04521
0 57 3.47142
0 58 5.06032
0 59 5.23067
0 60 5.26584
0 61 5.23067
0 62 5.06032
0 63 3.47142
0 64 2.04521
0 65 1.28443
0 66 0.996507
0 67 0.80227
0 68 0.912251
0 69 1.00683
0 70 1.0325
0 71 0.878185
0 72 1.17946
0 73 0.860045
0 74 1.21946
0 75 0.869743
0 76 1.29123
0 77 1.12761
0 78 1.96457
0 79 3.23653
0 80 3.2778
0 81 3.47797
0 82 3.44347
0 83 4.54467
0 84 3.88249
0 85 3.69657
0 86 2.13285
0 87 2.88965
0 88 2.72199
0 89 3.82143
0 90 2.22775
0 91 2.54388
0 92 2.51197
0 93 1.65385
0 94 2.54691
0 95 2.04544
0 96 2.18833
0 97 1.865
0 98 2.3356
0 99 2.08175
0 100 2.55251
0 101 2.20599
0 102 2.05346
0 103 2.08125
0 104 2.0983
0 105 2.1699
0 106 2.09587
0 107 2.0847
0 108 2.11268
0 109 2.06899
0 110 2.03975
0 111 1.95801
0 112 2.03164
0 113 2.05635
0 114 2.04544
0 115 2.04697
0 116 2.01274
0 117 2.02546
0 118 2.02289
0 119 2.00912
0 120 1.97124
0 121 1.99816
0 122 2.00924
0 123 2.00349
0 124 1.99075
0 125 1.9993
0 126 2.00075
0 127 1.98747

1 0 1.99784
1 1 2.02512
1 2 2.01269
1 3 1.99347
1 4 1.98071
1 5 2.00653
1 6 1.96624
1 7 1.97265
1 8 1.98395
1 9 2.10348
1 10 2.03365
1 11 2.0341
1 12 1.9168
1 13 1.92754
1 14 1.94155
1 15 1.92585
1 16 1.98401
1 17 1.96236
1 18 2.14913
1 19 1.90092
1 20 1.88353
1 21 2.0195
1 22 2.26405
1 23 1.66673
1 24 1.89645
1 25 1.61819
1 26 3.04466
1 27 1.90662
1 28 2.23031
1 29 1.99676
1 30 1.12657
1 31 2.71113
1 32 1.32743
1 33 2.5815
1 34 1.13799
1 35 1.98999
1 36 2.01351
1 37 2.44333
1 38 1.92079
1 39 2.12731
1 40 1.40881
1 41 0.393754
1 42 1.02054
1 43 2.88074
1 44 3.48734
1 45 3.1018
1 46 3.11793
1 47 2.92183
1 48 3.58308
1 49 2.82609
1 50 2.92691
1 51 3.36461
1 52 3.829
1 53 4.14523
1 54 4.61885
1 55 4.28805
1 56 3.77545
1 57 2.74469
1 58 1.91838
1 59 1.64738
1 60 1.65264
1 61 1.64738
1 62 1.91838
1 63 2.74469
1 64 3.77545
1 65 4.28805
1 66 4.61885
1 67 4.14523
1 68 3.829
1 69 3.36461
1 70 2.92691
1 71 2.82609
1 72 3.58308
1 73 2.92183
1 74 3.11793
1 75 3.1018
1 76 3.48734
1 77 2.88074
1 78 1.02054
1 79 0.393754
1 80 1.40881
1 81 2.12731
1 82 1.92079
1 83 2.44333
1 84 2.01351
1 85 1.98999
1 86 1.13799
1 87 2.5815
1 88 1.32743
1 89 2.71113
1 90 1.12657
1 91 1.99676
1 92 2.23031
1 93 1.90662
1 94 3.04466
1 95 1.61819
1 96 1.89645
1 97 1.66673
1 98 2.26405
1 99 2.0195
1 100 1.88353
1 101 1.90092
1 102 2.14913
1 103 1.96236
1 104 1.98402
1 105 1.92585
1 106 1.94153
1 107 1.92749
1 108 1.91674
1 109 2.03435
1 110 2.03358
1 111 2.10185
1 112 1.97947
1 113 1.97271
1 114 1.96185
1 115 2.00817
1 116 1.98881
1 117 1.97999
1 118 2.00705
1 119 2.02732
1 120 2.02877
1 121 2.0162
1 122 1.99904
1 123 2.01039
1 124 2.00804
1 125 2.00096
1 126 2.00349
1 127 1.98282

2 0 2.01045
2 1 2.02062
2 2 1.98194
2 3 2.02853
2 4 2.03802
2 5 2.04966
2 6 2.08056
2 7 2.10126
2 8 1.99719
2 9 2.00925
2 10 1.97068
2 11 2.01895
2 12 2.1048
2 13 2.19344
2 14 2.20348
2 15 2.03899
2 16 2.1431
2 17 2.227
2 18 2.12722
2 19 1.90165
2 20 2.49359
2 21 2.64063
2 22 2.42935
2 23 1.44894
2 24 1.82779
2 25 2.2279
2 26 3.69698
2 27 1.84697
2 28 2.18047
2 29 2.1551
2 30 2.00823
2 31 2.16581
2 32 1.70179
2 33 2.4936
2 34 2.46354
2 35 4.08125
2 36 2.71493
2 37 2.73905
2 38 2.27068
2 39 4.66631
2 40 5.33229
2 41 3.83671
2 42 3.27813
2 43 1.473
2 44 1.33494
2 45 1.67445
2 46 2.20088
2 47 1.988
2 48 2.21912
2 49 2.03996
2 50 2.03831
2 51 1.7687
2 52 1.41754
2 53 1.16141
2 54 0.990915
2 55 1.02764
2 56 1.2144
2 57 1.51744
2 58 1.7683
2 59 1.95604
2 60 2.12041
2 61 1.95604
2 62 1.7683
2 63 1.51744
2 64 1.2144
2 65 1.02764
2 66 0.990915
2 67 1.16141
2 68 1.41754
2 69 1.7687
2 70 2.03831
2 71 2.03996
2 72 2.21912
2 73 1.988
2 74 2.20088
2 75 1.67445
2 76 1.33494
2 77 1.473
2 78 3.27813
2 79 3.83671
2 80 5.33229
2 81 4.66631
2 82 2.27068
2 83 2.73905
2 84 2.71493
2 85 4.08125
2 86 2.46354
2 87 2.4936
2 88 1.70179
2 89 2.16581
2 90 2.00823
2 91 2.1551
2 92 2.18047
2 93 1.84697
2 94 3.69698
2 95 2.2279
2 96 1.82779
2 97 1.44894
2 98 2.42935
2 99 2.64063
2 100 2.49359
2 101 1.90165
2 102 2.12722
2 103 2.22699
2 104 2.1431
2 105 2.03898
2 106 2.20352
2 107 2.19352
2 108 2.10484
2 109 2.01937
2 110 1.97115
2 111 2.01103
2 112 1.99927
2 113 2.10584
2 114 2.07774
2 115 2.04599
2 116 2.05077
2 117 2.0348
2 118 1.98784
2 119 2.02288
2 120 1.99199
2 121 2.00849
2 122 2.00127
2 123 1.99953
2 124 2.00808
2 125 1.99312
2 126 2.00828
2 127 1.98176

3 0 2.03783
3 1 1.99635
3 2 2.02759
3 3 2.06799
3 4 2.03754
3 5 2.11381
3 6 1.93412
3 7 2.01882
3 8 1.94365
3 9 1.97275
3 10 2.04151
3 11 2.14477
3 12 2.09941
3 13 2.11494
3 14 2.178
3 15 2.20441
3 16 2.25137
3 17 2.16846
3 18 2.08884
3 19 2.35643
3 20 2.04439
3 21 1.63823
3 22 2.40729
3 23 1.56485
3 24 1.92483
3 25 1.8866
3 26 1.8006
3 27 2.05797
3 28 2.28999
3 29 2.2842
3 30 2.212
3 31 2.92235
3 32 2.49235
3 33 1.57467
3 34 0.720333
3 35 1.03907
3 36 0.789379
3 37 1.06351
3 38 0.884111
3 39 0.696802
3 40 0.787791
3 41 0.950211
3 42 1.13712
3 43 1.85482
3 44 1.72861
3 45 1.17545
3 46 2.07051
3 47 1.99311
3 48 1.99007
3 49 2.36054
3 50 2.64137
3 51 2.18208
3 52 1.82812
3 53 1.07673
3 54 0.960217
3 55 1.03056
3 56 1.12068
3 57 1.23291
3 58 1.2961
3 59 1.36256
3 60 1.45952
3 61 1.36256
3 62 1.2961
3 63 1.23291
3 64 1.12068
3 65 1.03056
3 66 0.960217
3 67 1.07673
3 68 1.82812
3 69 2.18208
3 70 2.64137
3 71 2.36054
3 72 1.99007
3 73 1.99311
3 74 2.07051
3 75 1.17545
3 76 1.72861
3 77 1.85482
3 78 1.13712
3 79 0.950211
3 80 0.787791
3 81 0.696802
3 82 0.884111
3 83 1.06351
3 84 0.789379
3 85 1.03907
3 86 0.720333
3 87 1.57467
3 88 2.49235
3 89 2.92235
3 90 2.212
3 91 2.2842
3 92 2.28999
3 93 2.05797
3 94 1.8006
3 95 1.8866
3 96 1.92483
3 97 1.56485
3 98 2.40729
3 99 1.63824
3 100 2.04439
3 101 2.35643
3 102 2.08884
3 103 2.16846
3 104 2.25138
3 105 2.20441
3 106 2.17798
3 107 2.11485
3 108 2.09886
3 109 2.14474
3 110 2.04199
3 111 1.97273
3 112 1.94388
3 113 2.01636
3 114 1.93601
3 115 2.10386
3 116 2.02536
3 117 2.05228
3 118 2.01602
3 119 1.97191
3 120 1.98987
3 121 2.01127
3 122 2.02181
3 123 2.01728
3 124 2.00693
3 125 1.99085
3 126 2.00053
3 127 1.99241

4 0 2.0162
4 1 1.97738
4 2 2.0359
4 3 2.03656
4 4 1.85599
4 5 2.1533
4 6 1.94373
4 7 1.80189
4 8 2.2688
4 9 1.72005
4 10 2.04752
4 11 1.99395
4 12 1.98151
4 13 2.03361
4 14 1.72795
4 15 2.10452
4 16 2.32595
4 17 2.0108
4 18 2.31444
4 19 2.47577
4 20 2.0688
4 21 1.36193
4 22 2.63499
4 23 1.30621
4 24 1.8437
4 25 1.85862
4 26 1.83708
4 27 2.33973
4 28 2.15348
4 29 2.27724
4 30 1.63233
4 31 2.06077
4 32 1.80828
4 33 1.86752
4 34 2.36964
4 35 2.43349
4 36 2.97841
4 37 2.61717
4 38 2.7533
4 39 2.18475
4 40 1.78148
4 41 1.75948
4 42 3.0526
4 43 2.36674
4 44 3.09006
4 45 3.68486
4 46 3.49335
4 47 2.18673
4 48 2.10507
4 49 2.44128
4 50 2.45288
4 51 2.83404
4 52 2.86949
4 53 3.15727
4 54 3.76627
4 55 3.83866
4 56 3.44787
4 57 3.27429
4 58 3.05482
4 59 2.88311
4 60 2.87807
4 61 2.88311
4 62 3.05482
4 63 3.27429
4 64 3.44787
4 65 3.83866
4 66 3.76627
4 67 3.15727
4 68 2.86949
4 69 2.83404
4 70 2.45288
4 71 2.44128
4 72 2.10507
4 73 2.18673
4 74 3.49335
4 75 3.68486
4 76 3.09006
4 77 2.36674
4 78 3.0526
4 79 1.75948
4 80 1.78148
4 81 2.18475
4 82 2.7533
4 83 2.61717
4 84 2.97841
4 85 2.43349
4 86 2.36964
4 87 1.86752
4 88 1.80828
4 89 2.06077
4 90 1.63233
4 91 2.27724
4 92 2.15348
4 93 2.33973
4 94 1.83708
4 95 1.85862
4 96 1.8437
4 97 1.30621
4 98 2.63499
4 99 1.36193
4 100 2.0688
4 101 2.47578
4 102 2.31444
4 103 2.01081
4 104 2.32592
4 105 2.10452
4 106 1.72793
4 107 2.03369
4 108 1.98112
4 109 1.99431
4 110 2.04802
4 111 1.72105
4 112 2.26775
4 113 1.80127
4 114 1.9379
4 115 2.15553
4 116 1.84657
4 117 2.04414
4 118 2.05276
4 119 2.05348
4 120 2.01894
4 121 2.00109
4 122 2.00218
4 123 2.00497
4 124 1.99514
4 125 1.9896
4 126 2.00714
4 127 2.01342

5 0 2.05198
5 1 2.00693
5 2 2.05315
5 3 2.11403
5 4 2.15248
5 5 2.33933
5 6 1.95437
5 7 1.78595
5 8 2.59783
5 9 1.82427
5 10 2.07958
5 11 1.79707
5 12 2.21788
5 13 2.64878
5 14 2.64088
5 15 2.26427
5 16 1.89836
5 17 2.40685
5 18 2.38796
5 19 1.70568
5 20 2.04163
5 21 2.07282
5 22 4.19975
5 23 1.95411
5 24 1.58333
5 25 2.44747
5 26 2.75743
5 27 3.06268
5 28 2.00677
5 29 2.71445
5 30 1.17529
5 31 2.10785
5 32 1.79664
5 33 2.18397
5 34 1.6733
5 35 0.905149
5 36 1.34947
5 37 0.410892
5 38 1.08163
5 39 1.1009
5 40 1.4162
5 41 1.15779
5 42 1.64894
5 43 1.8308
5 44 1.31804
5 45 1.55136
5 46 1.71606
5 47 1.24217
5 48 1.23534
5 49 1.02853
5 50 1.59799
5 51 1.88356
5 52 1.68059
5 53 0.587675
5 54 0.929838
5 55 1.07642
5 56 1.18877
5 57 1.26426
5 58 1.1787
5 59 1.20877
5 60 1.19066
5 61 1.20877
5 62 1.1787
5 63 1.26426
5 64 1.18877
5 65 1.07642
5 66 0.929838
5 67 0.587675
5 68 1.68059
5 69 1.88356
5 70 1.59799
5 71 1.02853
5 72 1.23534
5 73 1.24217
5 74 1.71606
5 75 1.55136
5 76 1.31804
5 77 1.8308
5 78 1.64894
5 79 1.15779
5 80 1.4162
5 81 1.1009
5 82 1.08163
5 83 0.410892
5 84 1.34947
5 85 0.905149
5 86 1.6733
5 87 2.18397
5 88 1.79664
5 89 2.10785
5 90 1.17529
5 91 2.71445
5 92 2.00677
5 93 3.06268
5 94 2.75743
5 95 2.44747
5 96 1.58333
5 97 1.95411
5 98 4.19975
5 99 2.07282
5 100 2.04163
5 101 1.70568
5 102 2.38794
5 103 2.40684
5 104 1.89835
5 105 2.26438
5 106 2.64096
5 107 2.64888
5 108 2.21745
5 109 1.79795
5 110 2.07916
5 111 1.8235
5 112 2.60026
5 113 1.78599
5 114 1.95233
5 115 2.32236
5 116 2.13145
5 117 2.12233
5 118 2.00511
5 119 1.98681
5 120 1.99879
5 121 1.9984
5 122 2.00123
5 123 2.00746
5 124 1.9976
5 125 1.99473
5 126 2.00353
5 127 1.98405

6 0 2.04267
6 1 1.96576
6 2 2.08188
6 3 1.93354
6 4 1.94404
6 5 1.95408
6 6 2.12279
6 7 1.93802
6 8 2.47184
6 9 1.69463
6 10 2.0878
6 11 1.95615
6 12 2.1024
6 13 1.80565
6 14 1.56997
6 15 1.81482
6 16 2.00125
6 17 2.29844
6 18 1.96485
6 19 1.92479
6 20 2.08676
6 21 0.961897
6 22 1.71625
6 23 1.23673
6 24 1.50338
6 25 3.99678
6 26 2.688
6 27 1.99499
6 28 2.8656
6 29 2.71104
6 30 1.30523
6 31 2.1711
6 32 1.74832
6 33 3.02724
6 34 1.52837
6 35 1.99654
6 36 5.75351
6 37 3.09491
6 38 3.23322
6 39 3.29228
6 40 2.15264
6 41 2.10657
6 42 1.29997
6 43 1.9361
6 44 1.17561
6 45 2.5721
6 46 4.5002
6 47 4.8157
6 48 4.55124
6 49 2.28608
6 50 1.66053
6 51 1.29061
6 52 2.47766
6 53 1.9475
6 54 2.48423
6 55 2.50159
6 56 3.01491
6 57 3.15845
6 58 3.12352
6 59 3.21015
6 60 3.26217
6 61 3.21015
6 62 3.12352
6 63 3.15845
6 64 3.01491
6 65 2.50159
6 66 2.48423
6 67 1.9475
6 68 2.47766
6 69 1.29061
6 70 1.66053
6 71 2.28608
6 72 4.55124
6 73 4.8157
6 74 4.5002
6 75 2.5721
6 76 1.17561
6 77 1.9361
6 78 1.29997
6 79 2.10657
6 80 2.15264
6 81 3.29228
6 82 3.23322
6 83 3.09491
6 84 5.75351
6 85 1.99654
6 86 1.52837
6 87 3.02724
6 88 1.74832
6 89 2.1711
6 90 1.30523
6 91 2.71104
6 92 2.8656
6 93 1.99499
6 94 2.688
6 95 3.99678
6 96 1.50338
6 97 1.23673
6 98 1.71625
6 99 0.961897
6 100 2.08676
6 101 1.92479
6 102 1.96486
6 103 2.29844
6 104 2.00124
6 105 1.81474
6 106 1.56996
6 107 1.80556
6 108 2.10227
6 109 1.9568
6 110 2.08868
6 111 1.69297
6 112 2.47565
6 113 1.92978
6 114 2.13011
6 115 1.97312
6 116 1.93032
6 117 1.97596
6 118 2.00437
6 119 2.0016
6 120 1.99339
6 121 2.02448
6 122 2.00901
6 123 2.0128
6 124 1.99676
6 125 1.99069
6 126 2.01194
6 127 1.97662

7 0 2.05713
7 1 1.97222
7 2 2.10138
7 3 2.01841
7 4 1.80188
7 5 1.78564
7 6 1.93798
7 7 2.20185
7 8 1.9043
7 9 1.96606
7 10 2.38626
7 11 1.87355
7 12 2.83111
7 13 1.69301
7 14 2.05458
7 15 1.74518
7 16 1.87397
7 17 2.8921
7 18 2.19412
7 19 1.69549
7 20 1.64951
7 21 2.39874
7 22 1.63139
7 23 2.2106
7 24 1.73038
7 25 2.43198
7 26 2.44712
7 27 2.28662
7 28 1.86657
7 29 1.37944
7 30 0.962381
7 31 2.53785
7 32 1.30543
7 33 3.14228
7 34 1.28824
7 35 1.07024
7 36 1.63204
7 37 0.737227
7 38 1.09535
7 39 2.08325
7 40 1.18416
7 41 2.16847
7 42 2.17913
7 43 2.09218
7 44 1.7667
7 45 0.881658
7 46 0.830158
7 47 0.809389
7 48 1.14287
7 49 1.70753
7 50 2.16017
7 51 2.53662
7 52 2.2655
7 53 1.88825
7 54 1.66829
7 55 1.38243
7 56 1.0821
7 57 1.35518
7 58 1.3028
7 59 1.29705
7 60 1.32035
7 61 1.29705
7 62 1.3028
7 63 1.35518
